配件j,c_j,d_j,p_j,同半成品配件数,半成品平均单价,S,F_F,检测y
2,12,2,0.055952962768850006,3,7.333333333333333,238.18308456010607,28.88198567673293,1
3,2,1,0.055952962768850006,3,7.333333333333333,238.18308456010607,28.88198567673293,1
4,8,1,0.055952962768850006,3,7.333333333333333,238.18308456010607,28.88198567673293,1
5,12,2,0.055952962768850006,3,7.333333333333333,238.18308456010607,28.88198567673293,1
6,8,1,0.055952962768850006,2,10.0,238.18308456010607,28.88198567673293,1
7,12,2,0.055952962768850006,2,10.0,238.18308456010607,28.88198567673293,1
0,2,1,0.10079901250703277,3,7.333333333333333,184.98035176485104,5.15607576824036,1
1,8,1,0.10079901250703277,3,7.333333333333333,184.98035176485104,5.15607576824036,1
2,12,2,0.10079901250703277,3,7.333333333333333,184.98035176485104,5.15607576824036,0
3,2,1,0.10079901250703277,3,7.333333333333333,184.98035176485104,5.15607576824036,1
4,8,1,0.10079901250703277,3,7.333333333333333,184.98035176485104,5.15607576824036,1
5,12,2,0.10079901250703277,3,7.333333333333333,184.98035176485104,5.15607576824036,1
6,8,1,0.10079901250703277,2,10.0,184.98035176485104,5.15607576824036,1
7,12,2,0.10079901250703277,2,10.0,184.98035176485104,5.15607576824036,1
0,2,1,0.09705822080033659,3,7.333333333333333,244.9090158410608,24.31955355969163,1
1,8,1,0.09705822080033659,3,7.333333333333333,244.9090158410608,24.31955355969163,1
2,12,2,0.09705822080033659,3,7.333333333333333,244.9090158410608,24.31955355969163,0
3,2,1,0.09705822080033659,3,7.333333333333333,244.9090158410608,24.31955355969163,1
4,8,1,0.09705822080033659,3,7.333333333333333,244.9090158410608,24.31955355969163,1
5,12,2,0.09705822080033659,3,7.333333333333333,244.9090158410608,24.31955355969163,0
6,8,1,0.09705822080033659,2,10.0,244.9090158410608,24.31955355969163,1
7,12,2,0.09705822080033659,2,10.0,244.9090158410608,24.31955355969163,0
0,2,1,0.18239310798528774,3,7.333333333333333,171.70108268149212,18.061953025958648,1
1,8,1,0.18239310798528774,3,7.333333333333333,171.70108268149212,18.061953025958648,1
2,12,2,0.18239310798528774,3,7.333333333333333,171.70108268149212,18.061953025958648,1
3,2,1,0.18239310798528774,3,7.333333333333333,171.70108268149212,18.061953025958648,1
4,8,1,0.18239310798528774,3,7.333333333333333,171.70108268149212,18.061953025958648,1
5,12,2,0.18239310798528774,3,7.333333333333333,171.70108268149212,18.061953025958648,1
6,8,1,0.18239310798528774,2,10.0,171.70108268149212,18.061953025958648,1
7,12,2,0.18239310798528774,2,10.0,171.70108268149212,18.061953025958648,1
0,2,1,0.06443685164420652,3,7.333333333333333,222.73106071164443,19.694732291026522,1
1,8,1,0.06443685164420652,3,7.333333333333333,222.73106071164443,19.694732291026522,1
2,12,2,0.06443685164420652,3,7.333333333333333,222.73106071164443,19.694732291026522,1
3,2,1,0.06443685164420652,3,7.333333333333333,222.73106071164443,19.694732291026522,1
4,8,1,0.06443685164420652,3,7.333333333333333,222.73106071164443,19.694732291026522,1
5,12,2,0.06443685164420652,3,7.333333333333333,222.73106071164443,19.694732291026522,1
6,8,1,0.06443685164420652,2,10.0,222.73106071164443,19.694732291026522,1
7,12,2,0.06443685164420652,2,10.0,222.73106071164443,19.694732291026522,1
0,2,1,0.09907523118989836,3,7.333333333333333,229.42520662192092,26.28365485202597,1
1,8,1,0.09907523118989836,3,7.333333333333333,229.42520662192092,26.28365485202597,1
2,12,2,0.09907523118989836,3,7.333333333333333,229.42520662192092,26.28365485202597,1
3,2,1,0.09907523118989836,3,7.333333333333333,229.42520662192092,26.28365485202597,1
4,8,1,0.09907523118989836,3,7.333333333333333,229.42520662192092,26.28365485202597,1
5,12,2,0.09907523118989836,3,7.333333333333333,229.42520662192092,26.28365485202597,1
6,8,1,0.09907523118989836,2,10.0,229.42520662192092,26.28365485202597,1
7,12,2,0.09907523118989836,2,10.0,229.42520662192092,26.28365485202597,1
0,2,1,0.054005352512942695,3,7.333333333333333,221.58881877644515,8.010935636825373,1
1,8,1,0.054005352512942695,3,7.333333333333333,221.58881877644515,8.010935636825373,1
2,12,2,0.054005352512942695,3,7.333333333333333,221.58881877644515,8.010935636825373,0
3,2,1,0.054005352512942695,3,7.333333333333333,221.58881877644515,8.010935636825373,1
4,8,1,0.054005352512942695,3,7.333333333333333,221.58881877644515,8.010935636825373,1
5,12,2,0.054005352512942695,3,7.333333333333333,221.58881877644515,8.010935636825373,0
6,8,1,0.054005352512942695,2,10.0,221.58881877644515,8.010935636825373,1
7,12,2,0.054005352512942695,2,10.0,221.58881877644515,8.010935636825373,0
0,2,1,0.10689794363788517,3,7.333333333333333,177.80520054227375,14.782281398932342,1
1,8,1,0.10689794363788517,3,7.333333333333333,177.80520054227375,14.782281398932342,1
2,12,2,0.10689794363788517,3,7.333333333333333,177.80520054227375,14.782281398932342,1
3,2,1,0.10689794363788517,3,7.333333333333333,177.80520054227375,14.782281398932342,1
4,8,1,0.10689794363788517,3,7.333333333333333,177.80520054227375,14.782281398932342,1
5,12,2,0.10689794363788517,3,7.333333333333333,177.80520054227375,14.782281398932342,1
6,8,1,0.10689794363788517,2,10.0,177.80520054227375,14.782281398932342,1
7,12,2,0.10689794363788517,2,10.0,177.80520054227375,14.782281398932342,1
0,2,1,0.10708771452508142,3,7.333333333333333,164.7093307722375,20.548494205199106,1
1,8,1,0.10708771452508142,3,7.333333333333333,164.7093307722375,20.548494205199106,1
2,12,2,0.10708771452508142,3,7.333333333333333,164.7093307722375,20.548494205199106,1
3,2,1,0.10708771452508142,3,7.333333333333333,164.7093307722375,20.548494205199106,1
4,8,1,0.10708771452508142,3,7.333333333333333,164.7093307722375,20.548494205199106,1
5,12,2,0.10708771452508142,3,7.333333333333333,164.7093307722375,20.548494205199106,1
6,8,1,0.10708771452508142,2,10.0,164.7093307722375,20.548494205199106,1
7,12,2,0.10708771452508142,2,10.0,164.7093307722375,20.548494205199106,1
0,2,1,0.10575859291616276,3,7.333333333333333,209.3473824842178,8.02161782986662,1
1,8,1,0.10575859291616276,3,7.333333333333333,209.3473824842178,8.02161782986662,1
2,12,2,0.10575859291616276,3,7.333333333333333,209.3473824842178,8.02161782986662,1
3,2,1,0.10575859291616276,3,7.333333333333333,209.3473824842178,8.02161782986662,1
4,8,1,0.10575859291616276,3,7.333333333333333,209.3473824842178,8.02161782986662,1
5,12,2,0.10575859291616276,3,7.333333333333333,209.3473824842178,8.02161782986662,1
6,8,1,0.10575859291616276,2,10.0,209.3473824842178,8.02161782986662,1
7,12,2,0.10575859291616276,2,10.0,209.3473824842178,8.02161782986662,1
0,2,1,0.11861385472073263,3,7.333333333333333,158.9684606332831,23.076499818276158,1
1,8,1,0.11861385472073263,3,7.333333333333333,158.9684606332831,23.076499818276158,1
2,12,2,0.11861385472073263,3,7.333333333333333,158.9684606332831,23.076499818276158,1
3,2,1,0.11861385472073263,3,7.333333333333333,158.9684606332831,23.076499818276158,1
4,8,1,0.11861385472073263,3,7.333333333333333,158.9684606332831,23.076499818276158,1
5,12,2,0.11861385472073263,3,7.333333333333333,158.9684606332831,23.076499818276158,1
6,8,1,0.11861385472073263,2,10.0,158.9684606332831,23.076499818276158,1
7,12,2,0.11861385472073263,2,10.0,158.9684606332831,23.076499818276158,1
0,2,1,0.06163198585265043,3,7.333333333333333,233.94990465416294,5.670211672156979,0
1,8,1,0.06163198585265043,3,7.333333333333333,233.94990465416294,5.670211672156979,0
2,12,2,0.06163198585265043,3,7.333333333333333,233.94990465416294,5.670211672156979,0
3,2,1,0.06163198585265043,3,7.333333333333333,233.94990465416294,5.670211672156979,0
4,8,1,0.06163198585265043,3,7.333333333333333,233.94990465416294,5.670211672156979,0
5,12,2,0.06163198585265043,3,7.333333333333333,233.94990465416294,5.670211672156979,0
6,8,1,0.06163198585265043,2,10.0,233.94990465416294,5.670211672156979,0
7,12,2,0.06163198585265043,2,10.0,233.94990465416294,5.670211672156979,0
0,2,1,0.06218934666739857,3,7.333333333333333,249.70316019402827,9.538840390854933,1
1,8,1,0.06218934666739857,3,7.333333333333333,249.70316019402827,9.538840390854933,1
2,12,2,0.06218934666739857,3,7.333333333333333,249.70316019402827,9.538840390854933,0
3,2,1,0.06218934666739857,3,7.333333333333333,249.70316019402827,9.538840390854933,1
4,8,1,0.06218934666739857,3,7.333333333333333,249.70316019402827,9.538840390854933,1
5,12,2,0.06218934666739857,3,7.333333333333333,249.70316019402827,9.538840390854933,0
6,8,1,0.06218934666739857,2,10.0,249.70316019402827,9.538840390854933,1
7,12,2,0.06218934666739857,2,10.0,249.70316019402827,9.538840390854933,0
0,2,1,0.14298851895677023,3,7.333333333333333,170.58577251947906,14.174775546544488,1
1,8,1,0.14298851895677023,3,7.333333333333333,170.58577251947906,14.174775546544488,1
2,12,2,0.14298851895677023,3,7.333333333333333,170.58577251947906,14.174775546544488,1
3,2,1,0.14298851895677023,3,7.333333333333333,170.58577251947906,14.174775546544488,1
4,8,1,0.14298851895677023,3,7.333333333333333,170.58577251947906,14.174775546544488,1
5,12,2,0.14298851895677023,3,7.333333333333333,170.58577251947906,14.174775546544488,1
6,8,1,0.14298851895677023,2,10.0,170.58577251947906,14.174775546544488,1
7,12,2,0.14298851895677023,2,10.0,170.58577251947906,14.174775546544488,1
0,2,1,0.1566322329794801,3,7.333333333333333,160.64884797201148,22.36509374867923,1
1,8,1,0.1566322329794801,3,7.333333333333333,160.64884797201148,22.36509374867923,1
2,12,2,0.1566322329794801,3,7.333333333333333,160.64884797201148,22.36509374867923,1
3,2,1,0.1566322329794801,3,7.333333333333333,160.64884797201148,22.36509374867923,1
4,8,1,0.1566322329794801,3,7.333333333333333,160.64884797201148,22.36509374867923,1
5,12,2,0.1566322329794801,3,7.333333333333333,160.64884797201148,22.36509374867923,1
6,8,1,0.1566322329794801,2,10.0,160.64884797201148,22.36509374867923,1
7,12,2,0.1566322329794801,2,10.0,160.64884797201148,22.36509374867923,1
0,2,1,0.1511301485652817,3,7.333333333333333,190.78060743088778,3.7979360046509014,1
1,8,1,0.1511301485652817,3,7.333333333333333,190.78060743088778,3.7979360046509014,1
2,12,2,0.1511301485652817,3,7.333333333333333,190.78060743088778,3.7979360046509014,1
3,2,1,0.1511301485652817,3,7.333333333333333,190.78060743088778,3.7979360046509014,1
4,8,1,0.1511301485652817,3,7.333333333333333,190.78060743088778,3.7979360046509014,1
5,12,2,0.1511301485652817,3,7.333333333333333,190.78060743088778,3.7979360046509014,1
6,8,1,0.1511301485652817,2,10.0,190.78060743088778,3.7979360046509014,1
7,12,2,0.1511301485652817,2,10.0,190.78060743088778,3.7979360046509014,1
0,2,1,0.07862573052345158,3,7.333333333333333,179.2860949274238,17.01136118662242,1
1,8,1,0.07862573052345158,3,7.333333333333333,179.2860949274238,17.01136118662242,1
2,12,2,0.07862573052345158,3,7.333333333333333,179.2860949274238,17.01136118662242,1
3,2,1,0.07862573052345158,3,7.333333333333333,179.2860949274238,17.01136118662242,1
4,8,1,0.07862573052345158,3,7.333333333333333,179.2860949274238,17.01136118662242,1
5,12,2,0.07862573052345158,3,7.333333333333333,179.2860949274238,17.01136118662242,1
6,8,1,0.07862573052345158,2,10.0,179.2860949274238,17.01136118662242,1
7,12,2,0.07862573052345158,2,10.0,179.2860949274238,17.01136118662242,1
0,2,1,0.06886122763012538,3,7.333333333333333,170.26972341531462,24.387035198868,1
1,8,1,0.06886122763012538,3,7.333333333333333,170.26972341531462,24.387035198868,1
2,12,2,0.06886122763012538,3,7.333333333333333,170.26972341531462,24.387035198868,1
3,2,1,0.06886122763012538,3,7.333333333333333,170.26972341531462,24.387035198868,1
4,8,1,0.06886122763012538,3,7.333333333333333,170.26972341531462,24.387035198868,1
5,12,2,0.06886122763012538,3,7.333333333333333,170.26972341531462,24.387035198868,1
6,8,1,0.06886122763012538,2,10.0,170.26972341531462,24.387035198868,1
7,12,2,0.06886122763012538,2,10.0,170.26972341531462,24.387035198868,1
0,2,1,0.19951567475469706,3,7.333333333333333,253.30979545599692,25.604701871564412,1
1,8,1,0.19951567475469706,3,7.333333333333333,253.30979545599692,25.604701871564412,1
2,12,2,0.19951567475469706,3,7.333333333333333,253.30979545599692,25.604701871564412,1
3,2,1,0.19951567475469706,3,7.333333333333333,253.30979545599692,25.604701871564412,1
4,8,1,0.19951567475469706,3,7.333333333333333,253.30979545599692,25.604701871564412,1
5,12,2,0.19951567475469706,3,7.333333333333333,253.30979545599692,25.604701871564412,1
6,8,1,0.19951567475469706,2,10.0,253.30979545599692,25.604701871564412,1
7,12,2,0.19951567475469706,2,10.0,253.30979545599692,25.604701871564412,1
0,2,1,0.14618436659147227,3,7.333333333333333,170.2890206691237,23.265845027862564,1
1,8,1,0.14618436659147227,3,7.333333333333333,170.2890206691237,23.265845027862564,1
2,12,2,0.14618436659147227,3,7.333333333333333,170.2890206691237,23.265845027862564,1
3,2,1,0.14618436659147227,3,7.333333333333333,170.2890206691237,23.265845027862564,1
4,8,1,0.14618436659147227,3,7.333333333333333,170.2890206691237,23.265845027862564,1
5,12,2,0.14618436659147227,3,7.333333333333333,170.2890206691237,23.265845027862564,1
6,8,1,0.14618436659147227,2,10.0,170.2890206691237,23.265845027862564,1
7,12,2,0.14618436659147227,2,10.0,170.2890206691237,23.265845027862564,1
0,2,1,0.11671985366401687,3,7.333333333333333,191.59983616699031,13.753586106358357,1
1,8,1,0.11671985366401687,3,7.333333333333333,191.59983616699031,13.753586106358357,1
2,12,2,0.11671985366401687,3,7.333333333333333,191.59983616699031,13.753586106358357,1
3,2,1,0.11671985366401687,3,7.333333333333333,191.59983616699031,13.753586106358357,1
4,8,1,0.11671985366401687,3,7.333333333333333,191.59983616699031,13.753586106358357,1
5,12,2,0.11671985366401687,3,7.333333333333333,191.59983616699031,13.753586106358357,1
6,8,1,0.11671985366401687,2,10.0,191.59983616699031,13.753586106358357,1
7,12,2,0.11671985366401687,2,10.0,191.59983616699031,13.753586106358357,1
0,2,1,0.13135548163321573,3,7.333333333333333,192.62705029019045,17.34480551144909,1
1,8,1,0.13135548163321573,3,7.333333333333333,192.62705029019045,17.34480551144909,1
2,12,2,0.13135548163321573,3,7.333333333333333,192.62705029019045,17.34480551144909,1
3,2,1,0.13135548163321573,3,7.333333333333333,192.62705029019045,17.34480551144909,1
4,8,1,0.13135548163321573,3,7.333333333333333,192.62705029019045,17.34480551144909,1
5,12,2,0.13135548163321573,3,7.333333333333333,192.62705029019045,17.34480551144909,1
6,8,1,0.13135548163321573,2,10.0,192.62705029019045,17.34480551144909,1
7,12,2,0.13135548163321573,2,10.0,192.62705029019045,17.34480551144909,1
0,2,1,0.1745961010117988,3,7.333333333333333,251.14096809359256,12.848104324698044,1
1,8,1,0.1745961010117988,3,7.333333333333333,251.14096809359256,12.848104324698044,1
2,12,2,0.1745961010117988,3,7.333333333333333,251.14096809359256,12.848104324698044,1
3,2,1,0.1745961010117988,3,7.333333333333333,251.14096809359256,12.848104324698044,1
4,8,1,0.1745961010117988,3,7.333333333333333,251.14096809359256,12.848104324698044,1
5,12,2,0.1745961010117988,3,7.333333333333333,251.14096809359256,12.848104324698044,1
6,8,1,0.1745961010117988,2,10.0,251.14096809359256,12.848104324698044,1
7,12,2,0.1745961010117988,2,10.0,251.14096809359256,12.848104324698044,1
0,2,1,0.19894232881229096,3,7.333333333333333,166.27869636382712,21.954918929721018,1
1,8,1,0.19894232881229096,3,7.333333333333333,166.27869636382712,21.954918929721018,1
2,12,2,0.19894232881229096,3,7.333333333333333,166.27869636382712,21.954918929721018,1
3,2,1,0.19894232881229096,3,7.333333333333333,166.27869636382712,21.954918929721018,1
4,8,1,0.19894232881229096,3,7.333333333333333,166.27869636382712,21.954918929721018,1
5,12,2,0.19894232881229096,3,7.333333333333333,166.27869636382712,21.954918929721018,1
6,8,1,0.19894232881229096,2,10.0,166.27869636382712,21.954918929721018,1
7,12,2,0.19894232881229096,2,10.0,166.27869636382712,21.954918929721018,1
0,2,1,0.06850721214163616,3,7.333333333333333,160.09909044667705,29.66040429170294,0
1,8,1,0.06850721214163616,3,7.333333333333333,160.09909044667705,29.66040429170294,0
2,12,2,0.06850721214163616,3,7.333333333333333,160.09909044667705,29.66040429170294,0
3,2,1,0.06850721214163616,3,7.333333333333333,160.09909044667705,29.66040429170294,0
4,8,1,0.06850721214163616,3,7.333333333333333,160.09909044667705,29.66040429170294,0
5,12,2,0.06850721214163616,3,7.333333333333333,160.09909044667705,29.66040429170294,0
6,8,1,0.06850721214163616,2,10.0,160.09909044667705,29.66040429170294,0
7,12,2,0.06850721214163616,2,10.0,160.09909044667705,29.66040429170294,0
0,2,1,0.13624294007435286,3,7.333333333333333,199.0900339918598,23.010981357179322,1
1,8,1,0.13624294007435286,3,7.333333333333333,199.0900339918598,23.010981357179322,1
2,12,2,0.13624294007435286,3,7.333333333333333,199.0900339918598,23.010981357179322,1
3,2,1,0.13624294007435286,3,7.333333333333333,199.0900339918598,23.010981357179322,1
4,8,1,0.13624294007435286,3,7.333333333333333,199.0900339918598,23.010981357179322,1
5,12,2,0.13624294007435286,3,7.333333333333333,199.0900339918598,23.010981357179322,1
6,8,1,0.13624294007435286,2,10.0,199.0900339918598,23.010981357179322,1
7,12,2,0.13624294007435286,2,10.0,199.0900339918598,23.010981357179322,1
0,2,1,0.08257922694615838,3,7.333333333333333,234.60220892053036,3.8928987076736985,1
1,8,1,0.08257922694615838,3,7.333333333333333,234.60220892053036,3.8928987076736985,1
2,12,2,0.08257922694615838,3,7.333333333333333,234.60220892053036,3.8928987076736985,0
3,2,1,0.08257922694615838,3,7.333333333333333,234.60220892053036,3.8928987076736985,1
4,8,1,0.08257922694615838,3,7.333333333333333,234.60220892053036,3.8928987076736985,1
5,12,2,0.08257922694615838,3,7.333333333333333,234.60220892053036,3.8928987076736985,0
6,8,1,0.08257922694615838,2,10.0,234.60220892053036,3.8928987076736985,1
7,12,2,0.08257922694615838,2,10.0,234.60220892053036,3.8928987076736985,0
0,2,1,0.09707160595956546,3,7.333333333333333,184.3453741592532,22.152956295880116,1
1,8,1,0.09707160595956546,3,7.333333333333333,184.3453741592532,22.152956295880116,0
2,12,2,0.09707160595956546,3,7.333333333333333,184.3453741592532,22.152956295880116,0
3,2,1,0.09707160595956546,3,7.333333333333333,184.3453741592532,22.152956295880116,1
4,8,1,0.09707160595956546,3,7.333333333333333,184.3453741592532,22.152956295880116,0
5,12,2,0.09707160595956546,3,7.333333333333333,184.3453741592532,22.152956295880116,0
6,8,1,0.09707160595956546,2,10.0,184.3453741592532,22.152956295880116,0
7,12,2,0.09707160595956546,2,10.0,184.3453741592532,22.152956295880116,0
0,2,1,0.19930424891434956,3,7.333333333333333,247.75692373791662,27.657070179255285,1
1,8,1,0.19930424891434956,3,7.333333333333333,247.75692373791662,27.657070179255285,1
2,12,2,0.19930424891434956,3,7.333333333333333,247.75692373791662,27.657070179255285,1
3,2,1,0.19930424891434956,3,7.333333333333333,247.75692373791662,27.657070179255285,1
4,8,1,0.19930424891434956,3,7.333333333333333,247.75692373791662,27.657070179255285,1
5,12,2,0.19930424891434956,3,7.333333333333333,247.75692373791662,27.657070179255285,1
6,8,1,0.19930424891434956,2,10.0,247.75692373791662,27.657070179255285,1
7,12,2,0.19930424891434956,2,10.0,247.75692373791662,27.657070179255285,1
0,2,1,0.08407692513700302,3,7.333333333333333,163.73970203954323,2.924669890640599,1
1,8,1,0.08407692513700302,3,7.333333333333333,163.73970203954323,2.924669890640599,1
2,12,2,0.08407692513700302,3,7.333333333333333,163.73970203954323,2.924669890640599,0
3,2,1,0.08407692513700302,3,7.333333333333333,163.73970203954323,2.924669890640599,1
4,8,1,0.08407692513700302,3,7.333333333333333,163.73970203954323,2.924669890640599,1
5,12,2,0.08407692513700302,3,7.333333333333333,163.73970203954323,2.924669890640599,0
6,8,1,0.08407692513700302,2,10.0,163.73970203954323,2.924669890640599,1
7,12,2,0.08407692513700302,2,10.0,163.73970203954323,2.924669890640599,0
0,2,1,0.07644565570521908,3,7.333333333333333,244.6523248503383,15.558797521750078,1
1,8,1,0.07644565570521908,3,7.333333333333333,244.6523248503383,15.558797521750078,1
2,12,2,0.07644565570521908,3,7.333333333333333,244.6523248503383,15.558797521750078,0
3,2,1,0.07644565570521908,3,7.333333333333333,244.6523248503383,15.558797521750078,1
4,8,1,0.07644565570521908,3,7.333333333333333,244.6523248503383,15.558797521750078,1
5,12,2,0.07644565570521908,3,7.333333333333333,244.6523248503383,15.558797521750078,0
6,8,1,0.07644565570521908,2,10.0,244.6523248503383,15.558797521750078,1
7,12,2,0.07644565570521908,2,10.0,244.6523248503383,15.558797521750078,0
0,2,1,0.08987973165422293,3,7.333333333333333,207.9630920055063,9.922680300145643,1
1,8,1,0.08987973165422293,3,7.333333333333333,207.9630920055063,9.922680300145643,1
2,12,2,0.08987973165422293,3,7.333333333333333,207.9630920055063,9.922680300145643,1
3,2,1,0.08987973165422293,3,7.333333333333333,207.9630920055063,9.922680300145643,1
4,8,1,0.08987973165422293,3,7.333333333333333,207.9630920055063,9.922680300145643,1
5,12,2,0.08987973165422293,3,7.333333333333333,207.9630920055063,9.922680300145643,1
6,8,1,0.08987973165422293,2,10.0,207.9630920055063,9.922680300145643,1
7,12,2,0.08987973165422293,2,10.0,207.9630920055063,9.922680300145643,1
0,2,1,0.13043121193119017,3,7.333333333333333,193.51645180243906,24.142786365574818,1
1,8,1,0.13043121193119017,3,7.333333333333333,193.51645180243906,24.142786365574818,1
2,12,2,0.13043121193119017,3,7.333333333333333,193.51645180243906,24.142786365574818,1
3,2,1,0.13043121193119017,3,7.333333333333333,193.51645180243906,24.142786365574818,1
4,8,1,0.13043121193119017,3,7.333333333333333,193.51645180243906,24.142786365574818,1
5,12,2,0.13043121193119017,3,7.333333333333333,193.51645180243906,24.142786365574818,1
6,8,1,0.13043121193119017,2,10.0,193.51645180243906,24.142786365574818,1
7,12,2,0.13043121193119017,2,10.0,193.51645180243906,24.142786365574818,1
0,2,1,0.07044630872270458,3,7.333333333333333,162.4510804860247,29.428708452552883,1
1,8,1,0.07044630872270458,3,7.333333333333333,162.4510804860247,29.428708452552883,1
2,12,2,0.07044630872270458,3,7.333333333333333,162.4510804860247,29.428708452552883,1
3,2,1,0.07044630872270458,3,7.333333333333333,162.4510804860247,29.428708452552883,1
4,8,1,0.07044630872270458,3,7.333333333333333,162.4510804860247,29.428708452552883,1
5,12,2,0.07044630872270458,3,7.333333333333333,162.4510804860247,29.428708452552883,1
6,8,1,0.07044630872270458,2,10.0,162.4510804860247,29.428708452552883,1
7,12,2,0.07044630872270458,2,10.0,162.4510804860247,29.428708452552883,1
0,2,1,0.19548613603732573,3,7.333333333333333,172.85994338357443,16.18132845326766,1
1,8,1,0.19548613603732573,3,7.333333333333333,172.85994338357443,16.18132845326766,1
2,12,2,0.19548613603732573,3,7.333333333333333,172.85994338357443,16.18132845326766,1
3,2,1,0.19548613603732573,3,7.333333333333333,172.85994338357443,16.18132845326766,1
4,8,1,0.19548613603732573,3,7.333333333333333,172.85994338357443,16.18132845326766,1
5,12,2,0.19548613603732573,3,7.333333333333333,172.85994338357443,16.18132845326766,1
6,8,1,0.19548613603732573,2,10.0,172.85994338357443,16.18132845326766,1
7,12,2,0.19548613603732573,2,10.0,172.85994338357443,16.18132845326766,1
0,2,1,0.05607932898421648,3,7.333333333333333,184.68858958778196,18.79929155704037,0
1,8,1,0.05607932898421648,3,7.333333333333333,184.68858958778196,18.79929155704037,0
2,12,2,0.05607932898421648,3,7.333333333333333,184.68858958778196,18.79929155704037,0
3,2,1,0.05607932898421648,3,7.333333333333333,184.68858958778196,18.79929155704037,0
4,8,1,0.05607932898421648,3,7.333333333333333,184.68858958778196,18.79929155704037,0
5,12,2,0.05607932898421648,3,7.333333333333333,184.68858958778196,18.79929155704037,0
6,8,1,0.05607932898421648,2,10.0,184.68858958778196,18.79929155704037,0
7,12,2,0.05607932898421648,2,10.0,184.68858958778196,18.79929155704037,0
0,2,1,0.11975951811463108,3,7.333333333333333,246.89427295561507,23.30686660641806,1
1,8,1,0.11975951811463108,3,7.333333333333333,246.89427295561507,23.30686660641806,1
2,12,2,0.11975951811463108,3,7.333333333333333,246.89427295561507,23.30686660641806,1
3,2,1,0.11975951811463108,3,7.333333333333333,246.89427295561507,23.30686660641806,1
4,8,1,0.11975951811463108,3,7.333333333333333,246.89427295561507,23.30686660641806,1
5,12,2,0.11975951811463108,3,7.333333333333333,246.89427295561507,23.30686660641806,1
6,8,1,0.11975951811463108,2,10.0,246.89427295561507,23.30686660641806,1
7,12,2,0.11975951811463108,2,10.0,246.89427295561507,23.30686660641806,1
0,2,1,0.15615811640746746,3,7.333333333333333,243.46626769110912,21.081347340627286,1
1,8,1,0.15615811640746746,3,7.333333333333333,243.46626769110912,21.081347340627286,1
2,12,2,0.15615811640746746,3,7.333333333333333,243.46626769110912,21.081347340627286,1
3,2,1,0.15615811640746746,3,7.333333333333333,243.46626769110912,21.081347340627286,1
4,8,1,0.15615811640746746,3,7.333333333333333,243.46626769110912,21.081347340627286,1
5,12,2,0.15615811640746746,3,7.333333333333333,243.46626769110912,21.081347340627286,1
6,8,1,0.15615811640746746,2,10.0,243.46626769110912,21.081347340627286,1
7,12,2,0.15615811640746746,2,10.0,243.46626769110912,21.081347340627286,1
0,2,1,0.07514610843481126,3,7.333333333333333,233.2177477071367,6.643444281522514,1
1,8,1,0.07514610843481126,3,7.333333333333333,233.2177477071367,6.643444281522514,1
2,12,2,0.07514610843481126,3,7.333333333333333,233.2177477071367,6.643444281522514,0
3,2,1,0.07514610843481126,3,7.333333333333333,233.2177477071367,6.643444281522514,1
4,8,1,0.07514610843481126,3,7.333333333333333,233.2177477071367,6.643444281522514,1
5,12,2,0.07514610843481126,3,7.333333333333333,233.2177477071367,6.643444281522514,0
6,8,1,0.07514610843481126,2,10.0,233.2177477071367,6.643444281522514,1
7,12,2,0.07514610843481126,2,10.0,233.2177477071367,6.643444281522514,0
0,2,1,0.09941511693077379,3,7.333333333333333,253.0307472317586,6.343647614259654,1
1,8,1,0.09941511693077379,3,7.333333333333333,253.0307472317586,6.343647614259654,1
2,12,2,0.09941511693077379,3,7.333333333333333,253.0307472317586,6.343647614259654,0
3,2,1,0.09941511693077379,3,7.333333333333333,253.0307472317586,6.343647614259654,1
4,8,1,0.09941511693077379,3,7.333333333333333,253.0307472317586,6.343647614259654,1
5,12,2,0.09941511693077379,3,7.333333333333333,253.0307472317586,6.343647614259654,1
6,8,1,0.09941511693077379,2,10.0,253.0307472317586,6.343647614259654,1
7,12,2,0.09941511693077379,2,10.0,253.0307472317586,6.343647614259654,1
0,2,1,0.19481415636268606,3,7.333333333333333,213.2913667992792,24.502664738401513,1
1,8,1,0.19481415636268606,3,7.333333333333333,213.2913667992792,24.502664738401513,1
2,12,2,0.19481415636268606,3,7.333333333333333,213.2913667992792,24.502664738401513,1
3,2,1,0.19481415636268606,3,7.333333333333333,213.2913667992792,24.502664738401513,1
4,8,1,0.19481415636268606,3,7.333333333333333,213.2913667992792,24.502664738401513,1
5,12,2,0.19481415636268606,3,7.333333333333333,213.2913667992792,24.502664738401513,1
6,8,1,0.19481415636268606,2,10.0,213.2913667992792,24.502664738401513,1
7,12,2,0.19481415636268606,2,10.0,213.2913667992792,24.502664738401513,1
0,2,1,0.15542629483836473,3,7.333333333333333,220.80496167719537,28.615758817396895,1
1,8,1,0.15542629483836473,3,7.333333333333333,220.80496167719537,28.615758817396895,1
2,12,2,0.15542629483836473,3,7.333333333333333,220.80496167719537,28.615758817396895,1
3,2,1,0.15542629483836473,3,7.333333333333333,220.80496167719537,28.615758817396895,1
4,8,1,0.15542629483836473,3,7.333333333333333,220.80496167719537,28.615758817396895,1
5,12,2,0.15542629483836473,3,7.333333333333333,220.80496167719537,28.615758817396895,1
